0,0,0,0,3.5178,-0.000365381,0.000524255,0.00087558,0.317495,0.0030282,0.000262229,-0.000375252,-0.000623004,0.295868,-0.00208398,298,1.16843e-09,3.02254,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102024,1.85988
100,1.46611,2.56569,8.62611,3.46254,-0.00036538,0.000524186,0.000874972,0.31723,0.00302055,0.000262497,-0.000375609,-0.000623318,0.289834,-0.00208157,298,1.4381e-08,240.128,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102293,1.85988
200,1.44,2.52,8.47784,3.42951,-0.000365373,0.00052413,0.000874699,0.317096,0.00301709,0.000262542,-0.000375648,-0.000623278,0.286259,-0.00208003,298,2.21652e-08,379.818,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102452,1.85988
300,1.42,2.485,8.36832,3.40456,-0.000365315,0.000524048,0.000874422,0.316991,0.00301378,0.000262526,-0.000375624,-0.000623177,0.283441,-0.00207834,298,2.83009e-08,489.927,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102577,1.85988
400,1.40444,2.45778,8.28259,3.38355,-0.000365289,0.000523932,0.000874087,0.316916,0.00301155,0.000262528,-0.000375574,-0.000623,0.281027,-0.00207711,298,3.35284e-08,583.737,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102683,1.85988
500,1.39056,2.43347,8.20638,3.36499,-0.000365372,0.000524105,0.000874382,0.316865,0.00301191,0.000262589,-0.000375706,-0.000623238,0.278877,-0.00207757,298,3.81561e-08,666.783,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102777,1.85988
600,1.37833,2.41208,8.13891,3.34803,-0.000365371,0.0005241,0.000874303,0.316807,0.00301059,0.000262596,-0.000375715,-0.000623219,0.276939,-0.0020769,298,4.23493e-08,742.031,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102863,1.85988
700,1.36778,2.39361,8.08004,3.33244,-0.000365288,0.000523923,0.000873928,0.316749,0.00300838,0.000262551,-0.000375604,-0.000622982,0.27516,-0.0020756,298,4.62085e-08,811.286,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102941,1.85988
800,1.35778,2.37611,8.02455,3.316,-0.000365371,0.000524093,0.000874194,0.316714,0.00300875,0.000262606,-0.000375728,-0.000623193,0.273487,-0.00207598,298,4.98003e-08,875.743,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103015,1.85988
900,1.34833,2.35958,7.97201,3.30054,-0.000365287,0.000523917,0.000873834,0.316666,0.00300686,0.000262559,-0.000375615,-0.000622959,0.27193,-0.00207483,298,5.31716e-08,936.243,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103083,1.85988
1000,1.33944,2.34403,7.92266,3.28585,-0.000365311,0.000524002,0.000874013,0.316636,0.00300742,0.000262574,-0.000375673,-0.00062309,0.270445,-0.00207527,298,5.6357e-08,993.406,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103148,1.85988
1100,1.33111,2.32944,7.87608,3.27185,-0.000365287,0.000523916,0.000873809,0.316594,0.00300606,0.000262565,-0.000375623,-0.000622963,0.269047,-0.00207449,298,5.93828e-08,1047.71,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.010321,1.85988
1200,1.32333,2.31583,7.83252,3.25848,-0.000365311,0.000523999,0.000873964,0.316564,0.0030062,0.000262579,-0.00037568,-0.000623082,0.267703,-0.00207469,298,6.22698e-08,1099.51,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103269,1.85988
1300,1.31556,2.30222,7.78922,3.24559,-0.00036537,0.000524087,0.000874081,0.316534,0.0030061,0.00026262,-0.000375747,-0.000623179,0.266419,-0.00207474,298,6.50344e-08,1149.12,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103325,1.85988
1400,1.30833,2.28958,7.74871,3.23322,-0.00036537,0.000524087,0.000874063,0.316503,0.00300561,0.000262622,-0.00037575,-0.000623177,0.265186,-0.00207449,298,6.76901e-08,1196.78,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103379,1.85988
1500,1.30111,2.27694,7.70852,3.22115,-0.000365311,0.000523997,0.000873908,0.316472,0.00300473,0.000262584,-0.000375688,-0.000623073,0.264001,-0.00207399,298,7.0248e-08,1242.69,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103431,1.85988
1600,1.29444,2.26528,7.67105,3.20938,-0.000365292,0.00052394,0.000873761,0.316439,0.00300367,0.000262576,-0.000375654,-0.000622984,0.262858,-0.00207337,298,7.27174e-08,1287,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103482,1.85988
1700,1.28778,2.25361,7.63385,3.198,-0.000365286,0.000523909,0.000873663,0.31641,0.00300284,0.000262576,-0.000375637,-0.000622927,0.26175,-0.0020729,298,7.51063e-08,1329.87,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.010353,1.85988
1800,1.28111,2.24194,7.59683,3.18697,-0.000365286,0.000523913,0.000873682,0.316387,0.00300272,0.000262577,-0.00037564,-0.000622942,0.260672,-0.00207289,298,7.74214e-08,1371.41,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103577,1.85988
1900,1.27444,2.23028,7.55997,3.17626,-0.00036531,0.000524003,0.000873893,0.316369,0.00300339,0.00026259,-0.000375698,-0.000623086,0.259622,-0.0020734,298,7.96687e-08,1411.74,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103623,1.85988
2000,1.26833,2.21958,7.52568,3.16585,-0.000365369,0.000524083,0.000873977,0.316345,0.00300311,0.00026263,-0.00037576,-0.000623161,0.258607,-0.00207332,298,8.18533e-08,1450.95,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103668,1.85988
2100,1.26278,2.20986,7.49406,3.15571,-0.000365292,0.00052395,0.000873726,0.316314,0.00300155,0.000262582,-0.000375668,-0.000622995,0.257625,-0.00207239,298,8.39799e-08,1489.11,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103711,1.85988
2200,1.25667,2.19917,7.46026,3.1458,-0.000365292,0.000523946,0.000873689,0.31629,0.00300095,0.000262583,-0.000375668,-0.000622978,0.256663,-0.00207207,298,8.60524e-08,1526.3,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103753,1.85988
2300,1.25111,2.18944,7.42897,3.13613,-0.000365291,0.000523934,0.000873623,0.316269,0.00300022,0.000262584,-0.000375663,-0.000622945,0.255723,-0.00207166,298,8.80746e-08,1562.59,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103794,1.85988
2400,1.24556,2.17972,7.3978,3.12668,-0.000365285,0.000523903,0.000873539,0.316246,0.00299966,0.000262582,-0.000375645,-0.000622893,0.254806,-0.00207134,298,9.00493e-08,1598.03,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103835,1.85988
2500,1.24,2.17,7.36678,3.11742,-0.000365291,0.000523945,0.000873645,0.316233,0.00299996,0.000262585,-0.000375671,-0.000622966,0.253902,-0.00207157,298,9.19795e-08,1632.67,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103874,1.85988
2500,1.24,2.17,7.36678,3.11742,-0.000365291,0.000523945,0.000873645,0.316233,0.00299996,0.000262585,-0.000375671,-0.000622966,0.253902,-0.00207157,298,9.19795e-08,1632.67,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103874,1.85988
