0,0,0,0,3.51767,0.000199207,-0.000286875,-0.000482062,0.316986,-0.00166616,-0.000125884,0.000180356,0.000299951,0.296302,0.000996735,298,1.19694e-09,3.53414,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102024,1.85988
100,1.64278,2.87486,10.0652,3.43874,0.000199213,-0.000286901,-0.000482085,0.316739,-0.00166497,-0.000125886,0.00018037,0.000299979,0.287628,0.000996171,298,1.99394e-08,339.875,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102406,1.85988
200,1.61,2.8175,9.88717,3.38785,0.000199206,-0.000286849,-0.000481919,0.316612,-0.00166333,-0.000125885,0.000180348,0.000299899,0.281803,0.000995369,298,3.24567e-08,564.503,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102661,1.85988
300,1.58722,2.77764,9.76041,3.34712,0.000199213,-0.000286895,-0.000482006,0.316511,-0.00166303,-0.000125886,0.000180369,0.000299958,0.277093,0.000995297,298,4.25726e-08,746.039,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0102867,1.85988
400,1.56667,2.74167,9.64578,3.30919,0.000199213,-0.0002869,-0.000482024,0.31643,-0.00166278,-0.000125886,0.000180371,0.000299968,0.273032,0.000995209,298,5.12859e-08,902.403,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103045,1.85988
500,1.54833,2.70958,9.54272,3.27341,0.000199206,-0.000286849,-0.00048188,0.31636,-0.00166191,-0.000125885,0.000180348,0.000299893,0.269412,0.000994739,298,5.90469e-08,1041.68,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103203,1.85988
600,1.53222,2.68139,9.45148,3.2406,0.000199206,-0.000286833,-0.000481808,0.3163,-0.00166111,-0.000125885,0.000180343,0.000299863,0.266116,0.000994367,298,6.61058e-08,1168.35,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103347,1.85988
700,1.51722,2.65514,9.36579,3.20987,0.000199206,-0.000286833,-0.000481804,0.316243,-0.00166085,-0.000125885,0.000180344,0.000299862,0.26308,0.000994269,298,7.26139e-08,1285.14,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103479,1.85988
800,1.50278,2.62986,9.28316,3.18099,0.000199214,-0.000286896,-0.000481964,0.316184,-0.00166127,-0.000125887,0.00018037,0.000299952,0.260255,0.000994563,298,7.86773e-08,1393.95,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103603,1.85988
900,1.48944,2.60653,9.20657,3.15384,0.000199207,-0.000286847,-0.000481827,0.316144,-0.00166019,-0.000125886,0.000180349,0.000299882,0.257589,0.000994057,298,8.43715e-08,1496.14,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-14,3e-14,0.0178241,0,0.0103719,1.85988
