3.2093,3.606
3.2195,3.604
3.2297,3.603
3.2399,3.602
3.2501,3.601
3.2603,3.6
3.2704,3.598
3.2806,3.597
3.2908,3.596
3.301,3.594
3.3112,3.593
3.3214,3.592
3.3316,3.59
3.3418,3.589
3.3519,3.588
3.3621,3.586
3.3723,3.585
3.3825,3.584
3.3927,3.582
3.4029,3.581
3.4131,3.579
3.4233,3.578
3.4335,3.576
3.4436,3.575
3.4538,3.573
3.464,3.572
3.4742,3.57
3.4844,3.568
3.4946,3.567
3.5048,3.565
3.515,3.564
3.5251,3.562
3.5353,3.561
3.5455,3.559
3.5557,3.557
3.5659,3.556
3.5761,3.554
3.5863,3.552
3.5965,3.55
3.6067,3.548
3.6168,3.547
3.627,3.545
3.6372,3.543
3.6474,3.541
3.6576,3.539
3.6678,3.538
3.678,3.536
3.6882,3.534
3.6983,3.532
3.7085,3.53
3.7187,3.528
3.7289,3.526
3.7391,3.524
3.7493,3.522
3.7595,3.52
3.7697,3.518
3.7799,3.516
3.79,3.514
3.8002,3.512
3.8104,3.51
3.8206,3.508
3.8308,3.506
3.841,3.505
3.8512,3.503
3.8614,3.501
3.8715,3.499
3.8817,3.497
3.8919,3.495
3.9021,3.493
3.9123,3.491
3.9225,3.489
3.9327,3.487
3.9429,3.485
3.9531,3.482
3.9632,3.48
3.9734,3.478
3.9836,3.475
3.9938,3.473
4.004,3.47
4.0142,3.467
4.0244,3.464
4.0346,3.462
4.0447,3.459
4.0549,3.456
4.0651,3.453
4.0753,3.451
4.0855,3.448
4.0957,3.445
4.1059,3.443
4.1161,3.44
4.1263,3.437
4.1364,3.434
4.1466,3.432
4.1568,3.429
4.167,3.426
4.1772,3.423
4.1874,3.42
4.1976,3.416
4.2078,3.413
4.2179,3.411
4.2281,3.408
4.2383,3.406
4.2485,3.404
4.2587,3.402
4.2689,3.4
4.2791,3.398
4.2893,3.396
4.2995,3.394
4.3096,3.393
4.3198,3.391
4.33,3.389
4.3402,3.387
4.3504,3.385
4.3606,3.384
4.3708,3.382
4.381,3.38
4.3912,3.378
4.4013,3.376
4.4115,3.374
4.4217,3.372
4.4319,3.37
4.4421,3.368
4.4523,3.366
4.4625,3.364
4.4727,3.362
4.4828,3.36
4.493,3.357
4.5032,3.355
4.5134,3.352
4.5236,3.35
4.5338,3.346
4.544,3.343
4.5542,3.339
4.5644,3.334
4.5745,3.328
4.5847,3.321
4.5949,3.312
4.6051,3.303
4.6153,3.293
4.6255,3.283
4.6357,3.272
4.6459,3.26
4.656,3.248
4.6662,3.236
4.6764,3.223
4.6866,3.209
4.6968,3.195
4.707,3.18
4.7172,3.164
4.7274,3.147
4.7376,3.129
4.7477,3.109
4.7579,3.089
4.7681,3.067
4.7783,3.043
4.7885,3.016
4.7987,2.987
4.8089,2.955
4.8191,2.918
4.8292,2.875
4.8394,2.822
4.8496,2.747
4.8598,2.652
4.87,2.5421
