0,10
0.005,7
0.01425,2
0.0252,0.453210859
0.0273,0.432432113
0.0294,0.413653856
0.0314,0.397450743
0.0335,0.382032604
0.0356,0.368091168
0.0377,0.355481874
0.0398,0.344074158
0.0419,0.333750093
0.044,0.324403159
0.0461,0.315937134
0.0482,0.308265087
0.0503,0.301308478
0.0524,0.294996338
0.0545,0.289264534
0.0566,0.284055099
0.0587,0.279315634
0.0608,0.274998767
0.0629,0.271061656
0.065,0.267465554
0.0671,0.264175407
0.0692,0.261159494
0.0713,0.2583891
0.0734,0.255838224
0.0755,0.253483318
0.0776,0.251303041
0.0797,0.249278048
0.0818,0.247390796
0.0839,0.245625368
0.086,0.243967314
0.0881,0.242403511
0.0901,0.240990878
0.0922,0.239577712
0.0943,0.238226616
0.0964,0.236928576
0.0985,0.235675382
0.1006,0.234459558
0.1027,0.23327429
0.1048,0.232113372
0.1069,0.230971146
0.109,0.229842458
0.1111,0.228722615
0.1132,0.227607346
0.1153,0.22649277
0.1174,0.225375368
0.1195,0.224251953
0.1216,0.223119655
0.1237,0.221975893
0.1258,0.220818368
0.1279,0.219645039
0.13,0.21845412
0.1321,0.217244066
0.1342,0.216013562
0.1363,0.214761524
0.1384,0.213487089
0.1405,0.212189613
0.1426,0.210868669
0.1447,0.209524047
0.1468,0.208155754
0.1488,0.206830815
0.1509,0.205417161
0.153,0.203981147
0.1551,0.202523668
0.1572,0.201045861
0.1593,0.19954911
0.1614,0.198035061
0.1635,0.196505633
0.1656,0.194963037
0.1677,0.193409792
0.1698,0.19184875
0.1719,0.190283113
0.174,0.188716467
0.1761,0.187152798
0.1782,0.185596523
0.1803,0.184052503
0.1824,0.182526054
0.1845,0.181022935
0.1866,0.179549316
0.1887,0.178111702
0.1908,0.176716815
0.1929,0.175371404
0.195,0.174081989
0.1971,0.172854518
0.1992,0.171693954
0.2013,0.170603806
0.2034,0.169585648
0.2055,0.16863869
0.2075,0.167799885
0.2096,0.166979445
0.2117,0.166212218
0.2138,0.165487414
0.2159,0.164792868
0.218,0.164115958
0.2201,0.163444584
0.2222,0.162768043
0.2243,0.162077708
0.2264,0.161367408
0.2285,0.16063353
0.2306,0.159874849
0.2327,0.159092191
0.2348,0.158287987
0.2369,0.157465805
0.239,0.156629909
0.2411,0.155784891
0.2432,0.15493537
0.2453,0.154085776
0.2474,0.153240211
0.2495,0.152402359
0.2516,0.151575448
0.2537,0.150762244
0.2558,0.149965062
0.2579,0.149185802
0.26,0.14842598
0.2621,0.147686772
0.2642,0.146969056
0.2662,0.146306062
0.2683,0.145631871
0.2704,0.144980372
0.2725,0.144351608
0.2746,0.143745487
0.2767,0.143161803
0.2788,0.142600257
0.2809,0.14206047
0.283,0.141542006
0.2851,0.141044376
0.2872,0.140567053
0.2893,0.140109484
0.2914,0.139671089
0.2935,0.13925128
0.2956,0.138849454
0.2977,0.138465008
0.2998,0.138097336
0.3019,0.137745835
0.304,0.137409909
0.3061,0.137088969
0.3082,0.136782435
0.3103,0.136489739
0.3124,0.136210325
0.3145,0.135943652
0.3166,0.135689191
0.3187,0.135446427
0.3208,0.135214863
0.3229,0.134994015
0.3249,0.134793217
0.327,0.134591954
0.3291,0.134400067
0.3312,0.134217134
0.3333,0.134042746
0.3354,0.133876508
0.3375,0.13371804
0.3396,0.133566976
0.3417,0.133422965
0.3438,0.133285665
0.3459,0.133154751
0.348,0.133029909
0.3501,0.132910834
0.3522,0.132797236
0.3543,0.132688834
0.3564,0.132585358
0.3585,0.132486547
0.3606,0.132392149
0.3627,0.132301923
0.3648,0.132215634
0.3669,0.132133057
0.369,0.132053971
0.3711,0.131978166
0.3732,0.131905435
0.3753,0.131835579
0.3774,0.131768402
0.3795,0.131703715
0.3816,0.131641332
0.3836,0.131583895
0.3857,0.131525489
0.3878,0.131468859
0.3899,0.131413831
0.392,0.131360233
0.3941,0.131307893
0.3962,0.13125664
0.3983,0.131206304
0.4004,0.131156713
0.4025,0.131107695
0.4046,0.131059073
0.4067,0.131010672
0.4088,0.130962311
0.4109,0.130913804
0.413,0.130864964
0.4151,0.130815596
0.4172,0.1307655
0.4193,0.130714468
0.4214,0.130662286
0.4235,0.130608731
0.4256,0.13055357
0.4277,0.130496562
0.4298,0.130437454
0.4319,0.13037598
0.434,0.130311863
0.4361,0.130244812
0.4382,0.130174523
0.4403,0.130100674
0.4423,0.130026726
0.4444,0.129944945
0.4465,0.129858562
0.4486,0.12976719
0.4507,0.129670423
0.4528,0.129567834
0.4549,0.129458977
0.457,0.129343388
0.4591,0.12922058
0.4612,0.129090047
0.4633,0.128951266
0.4654,0.128803693
0.4675,0.128646765
0.4696,0.128479907
0.4717,0.128302525
0.4738,0.128114016
0.4759,0.127913765
0.478,0.127701153
0.4801,0.127475557
0.4822,0.127236358
0.4843,0.126982944
0.4864,0.126714717
0.4885,0.126431097
0.4906,0.126131535
0.4927,0.125815514
0.4948,0.125482565
0.4969,0.125132269
0.499,0.124764271
0.501,0.12439708
0.5031,0.123993786
0.5052,0.123572206
0.5073,0.123132333
0.5094,0.122674272
0.5115,0.122198246
0.5136,0.121704609
0.5157,0.121193848
0.5178,0.120666588
0.5199,0.120123596
0.522,0.119565783
0.5241,0.118994197
0.5262,0.118410025
0.5283,0.117814578
0.5304,0.117209292
0.5325,0.116595706
0.5346,0.115975453
0.5367,0.11535024
0.5388,0.114721833
0.5409,0.114092037
0.543,0.11346267
0.5451,0.11283555
0.5472,0.112212467
0.5493,0.111595166
0.5514,0.110985328
0.5535,0.110384551
0.5556,0.109794334
0.5577,0.109216065
0.5597,0.108677599
0.5618,0.108126181
0.5639,0.10759006
0.566,0.107070097
0.5681,0.106567011
0.5702,0.106081383
0.5723,0.105613653
0.5744,0.105164132
0.5765,0.104733006
0.5786,0.104320343
0.5807,0.103926102
