0.29428,3.92021,298.214
0.29428,3.33857,298.216
0.296986,3.27034,298.389
0.299691,3.24198,298.549
0.302397,3.21977,298.71
0.305102,3.19583,298.864
0.307808,3.17402,299.011
0.310513,3.06596,299.152
